,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050,00051,00052,00053,00054,00055,00056,00057,00058,00059,00060,00061,00062,00063,00064,00065,00066,00067,00068,00069,00070,00071,00072,00073,00074,00075,00076,00077,00078,00079,00080,00081,00082,00083,00084,00085,00086,00087,00088,00089,00090,00091,00092,00094,00095,00096,00097,00098,00099,00100
0,0.018506447846305677,0.0,0.21311522023401103,0.0,0.14340681434531058,0.0,0.0219315414106654,0.0,0.0,0.0,0.5496190903508695,0.0,0.0,0.05348573141319732,0.1030412878491135,0.35090198122334576,0.0,0.0,0.13946724573429956,0.3801871882465439,0.0,0.0,0.0,0.0,0.039420561456303564,0.16878499558198348,0.0,0.0,0.0,0.0,0.18810508439123294,0.0,0.07818933368481841,0.0,0.0,0.0,0.1442686450358205,0.0,0.24962116152090505,0.14742471701121196,0.0,0.1570098047647987,0.018483069912123232,0.06376065535924867,0.0,0.0,0.05892191003682767,0.02760383005883431,0.015451445514117429,0.0,0.286329531884857,0.0,0.12920768960745224,0.03502411975560138,0.0,0.0,0.02166886504947661,0.22537865374151625,0.008554765159994667,0.0,0.01096424192472299,0.18028076595134568,0.04051871284526473,0.03554668081610265,0.14117013307798887,0.0,0.030046181494516277,0.10865670649410504,0.0,0.0,0.0,0.0,0.08694958618442046,0.0,0.06656913264999684,0.10830259493400236,0.0,0.0,0.0,0.009824361922855962,0.0,0.0,0.0,0.04980448569893905,0.0,0.11486885088411769,0.0,0.0,0.03163531688633997,0.3092499889613486,0.08860241424323538,0.0,0.0,0.0,0.0,0.04979800012619643,0.0,0.0,0.0
