,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,0.2746923673829478,0.10777953229668423,0.0747801680484372,0.064606892514621,0.05698373618217449,0.05323391023322135,0.05084225099436322,0.04770324522357109,0.04482629728103513,0.04266277332833845,0.04042864706763098
