,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,0.3470442741671295,0.14618449883522913,0.10403710316674407,0.08036777607419271,0.06835381893067521,0.06178347886859592,0.055272022410330704,0.05141804708355133,0.04701357647521576,0.04401914684308173,0.04088163078775687
