,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050,00051,00052,00053,00054,00055,00056,00057,00058,00059,00060,00061,00062,00063,00064,00065,00066,00067,00068,00069,00070,00071,00072,00073,00074,00075,00076,00077,00078,00079,00080,00081,00082,00083,00084,00085,00086,00087,00088,00089,00090,00091,00092,00094,00095,00096,00097,00098,00099,00100
0,0.05882352941176471,0.0,0.046511627906976744,0.0,0.015267175572519082,-0.04166666666666667,-0.03571428571428571,0.0,0.0,0.0,0.13636363636363638,0.14285714285714285,0.041666666666666664,0.09090909090909091,-0.019230769230769232,0.005555555555555536,0.01818181818181818,0.0,0.0,0.15217391304347827,-0.039999999999999994,0.014285714285714287,0.02857142857142857,0.0,0.0,0.0,0.0,-0.0196078431372549,0.0,0.0,0.017241379310344834,0.0,-0.03508771929824561,0.025641025641025647,0.14285714285714285,0.0,0.020408163265306117,0.169811320754717,0.12962962962962965,0.0273972602739726,0.06666666666666667,0.06382978723404255,-0.020408163265306117,0.06428571428571431,0.05,0.1111111111111111,-0.033333333333333326,-0.06666666666666667,0.027777777777777776,0.08,0.04979253112033194,0.0,0.043478260869565216,0.08064516129032259,-0.041666666666666664,0.0625,0.11764705882352941,-0.02105263157894735,0.05517241379310345,0.029411764705882353,0.07142857142857142,0.05555555555555555,0.025641025641025647,0.03999999999999998,0.021276595744680854,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,-0.05555555555555555,0.0,0.0,0.0,0.02439024390243902,0.02597402597402597,0.11627906976744186,-0.058823529411764705,0.03571428571428571,0.0,0.03125,0.0,-0.03225806451612903,0.021276595744680854,0.0,0.0,0.11764705882352942,0.10714285714285715,-0.026315789473684237,0.058823529411764705,0.0,0.0,0.0,0.09090909090909088,0.0,0.0,0.0
